WigleWifi-1.6,appRelease=v1.14,model=M5Stack GPS Unit,release=v1.14,device=ESP32 M5Stack,display=SPI TFT,board=ESP32 M5Stack,brand=Bruce,star=Sol,body=4,subBody=1
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
74:36:6D:18:98:E1,"Vodafone-A66830506",[WPA_WPA2_PSK],2026-02-04 16:49:00,1,2412,-84,45.467572,7.883293,240.690000,0.600000,,,WIFI
08:16:05:AA:45:A1,"Vodafone-A53411888",[WPA2_PSK],2026-02-04 16:49:00,12,2467,-85,45.467572,7.883293,240.690000,0.600000,,,WIFI
D6:26:A4:05:36:78,"Audi_MMI_5360",[WPA2_PSK],2026-02-04 16:49:00,6,2437,-86,45.467572,7.883293,240.690000,0.600000,,,WIFI
98:BA:5F:7C:15:A0,"WINDTRE-7C15A0",[WPA2_WPA3_PSK],2026-02-04 16:49:00,6,2437,-86,45.467572,7.883293,240.690000,0.600000,,,WIFI
6A:36:6D:18:98:E4,"VodafoneSky",[WPA2_PSK],2026-02-04 16:49:00,1,2412,-87,45.467572,7.883293,240.690000,0.600000,,,WIFI
E4:C3:2A:E2:30:93,"TIM-28641529_EXT",[WPA_WPA2_PSK],2026-02-04 16:49:00,1,2412,-88,45.467572,7.883293,240.690000,0.600000,,,WIFI
AC:15:A2:B8:B2:22,"Vodafone-A66023512_EXT",[WPA2_PSK],2026-02-04 16:49:00,2,2417,-88,45.467572,7.883293,240.690000,0.600000,,,WIFI
88:AC:C0:07:DA:19,"Wind3 HUB-07DA19",[WPA2_PSK],2026-02-04 16:49:00,4,2427,-88,45.467572,7.883293,240.690000,0.600000,,,WIFI
74:36:6D:88:54:54,"Vodafone - VIGNA",[WPA2_PSK],2026-02-04 16:49:00,6,2437,-88,45.467572,7.883293,240.690000,0.600000,,,WIFI
10:0C:6B:17:A0:6C,"FASTWEB-D9EE8F_EXT_2GEXT",[WPA2_PSK],2026-02-04 16:49:00,1,2412,-90,45.467572,7.883293,240.690000,0.600000,,,WIFI
A2:B5:3C:1B:17:A8,"TNCAP1B97A8",[WPA2_PSK],2026-02-04 16:49:00,1,2412,-91,45.467572,7.883293,240.690000,0.600000,,,WIFI
30:42:40:FD:AB:7E,"Wind3 HUB - FDAB7E",[WPA2_PSK],2026-02-04 16:49:00,6,2437,-91,45.467572,7.883293,240.690000,0.600000,,,WIFI
10:71:B3:7D:40:40,"Wind3 HUB-7D4040",[WPA2_WPA3_PSK],2026-02-04 16:49:00,13,2472,-91,45.467572,7.883293,240.690000,0.600000,,,WIFI
BE:B1:01:02:E8:70,"TIM-60463355",[WPA2_PSK],2026-02-04 16:49:00,1,2412,-92,45.467572,7.883293,240.690000,0.600000,,,WIFI
60:83:E7:F1:9C:F2,"Vodafone-A53411888_EXT",[WPA2_PSK],2026-02-04 16:49:00,12,2467,-92,45.467572,7.883293,240.690000,0.600000,,,WIFI
78:B2:13:08:6E:61,"Home&Life SuperWiFi-021633",[WPA2_PSK],2026-02-04 16:49:09,1,2412,-77,45.467844,7.884124,238.950000,0.600000,,,WIFI
D6:64:B8:8C:BB:76,"TIM-10463883",[WPA2_PSK],2026-02-04 16:49:09,11,2462,-84,45.467844,7.884124,238.950000,0.600000,,,WIFI
E0:19:54:A1:95:A8,"FASTWEB-4UDFTQ",[WPA2_PSK],2026-02-04 16:49:09,2,2417,-85,45.467844,7.884124,238.950000,0.600000,,,WIFI
10:71:B3:C9:6B:11,"Wind3 HUB-C96B11",[WPA2_WPA3_PSK],2026-02-04 16:49:09,1,2412,-87,45.467844,7.884124,238.950000,0.600000,,,WIFI
A2:B6:68:3B:89:E9,"PosteMobile-51766193",[WPA2_PSK],2026-02-04 16:49:09,11,2462,-88,45.467844,7.884124,238.950000,0.600000,,,WIFI
80:16:05:58:A1:F1,"Vodafone-A75248105",[WPA2_PSK],2026-02-04 16:49:09,2,2417,-89,45.467844,7.884124,238.950000,0.600000,,,WIFI
E8:48:B8:DC:92:B0,"TIM-23276440_EXT",[WPA2_PSK],2026-02-04 16:49:09,11,2462,-89,45.467844,7.884124,238.950000,0.600000,,,WIFI
9C:B8:B4:38:93:CA,"L920PRO_2230800679",[WPA2_PSK],2026-02-04 16:49:09,7,2442,-90,45.467844,7.884124,238.950000,0.600000,,,WIFI
3C:64:CF:FF:76:2C,"TP-Link_762C",[WPA_WPA2_PSK],2026-02-04 16:49:09,2,2417,-92,45.467844,7.884124,238.950000,0.600000,,,WIFI
5C:E2:8C:AA:5E:30,"Home&Life SuperWiFi-5E30",[WPA2_PSK],2026-02-04 16:49:09,7,2442,-92,45.467844,7.884124,238.950000,0.600000,,,WIFI
00:A3:88:69:9B:CC,"SKYWIFI_EDTJR",[WPA2_PSK],2026-02-04 16:49:09,11,2462,-92,45.467844,7.884124,238.950000,0.600000,,,WIFI
EC:8E:B5:7F:35:BD,"DIRECT-85-HP OfficeJet 3830",[WPA2_PSK],2026-02-04 16:49:09,6,2437,-93,45.467844,7.884124,238.950000,0.600000,,,WIFI
08:16:05:CC:36:A8,"Vodafone-C05018098",[WPA2_PSK],2026-02-04 16:49:09,8,2447,-93,45.467844,7.884124,238.950000,0.600000,,,WIFI
CA:5A:9F:D1:BF:23,"WOW FI - FASTWEB",[WPA2_ENTERPRISE],2026-02-04 16:49:17,6,2437,-80,45.467992,7.884750,239.610000,0.700000,,,WIFI
3C:37:12:7E:67:06,"UNO-CASE",[WPA2_PSK],2026-02-04 16:49:17,11,2462,-82,45.467992,7.884750,239.610000,0.700000,,,WIFI
C8:5A:9F:E1:BF:23,"FASTWEB-9REHED",[WPA2_PSK],2026-02-04 16:49:17,6,2437,-83,45.467992,7.884750,239.610000,0.700000,,,WIFI
54:46:17:C2:6C:7C,"Wind3 HUB - C26C7C",[WPA2_PSK],2026-02-04 16:49:17,13,2472,-83,45.467992,7.884750,239.610000,0.700000,,,WIFI
BA:53:49:83:63:35,"iPhone (7)",[WPA2_PSK],2026-02-04 16:49:17,6,2437,-85,45.467992,7.884750,239.610000,0.700000,,,WIFI
30:E1:71:05:B1:74,"DIRECT-73-HP DeskJet 3630 series",[WPA2_PSK],2026-02-04 16:49:17,13,2472,-86,45.467992,7.884750,239.610000,0.700000,,,WIFI
E4:8F:34:AB:5D:55,"Vodafone-A42551614",[WPA2_PSK],2026-02-04 16:49:17,1,2412,-87,45.467992,7.884750,239.610000,0.700000,,,WIFI
00:86:02:40:00:70,"vistop2p-",[OPEN],2026-02-04 16:49:17,11,2462,-87,45.467992,7.884750,239.610000,0.700000,,,WIFI
7C:95:F3:75:83:11,"WiFiCheBanca!",[WPA2_PSK],2026-02-04 16:49:17,1,2412,-88,45.467992,7.884750,239.610000,0.700000,,,WIFI
80:16:05:42:3F:B1,"Vodafone-A60624508",[WPA2_PSK],2026-02-04 16:49:17,8,2447,-90,45.467992,7.884750,239.610000,0.700000,,,WIFI
66:1F:48:38:EA:1A,"TIM-65667256",[WPA2_PSK],2026-02-04 16:49:17,11,2462,-90,45.467992,7.884750,239.610000,0.700000,,,WIFI
04:95:E6:A8:A9:11,"bk",[WPA_WPA2_PSK],2026-02-04 16:49:17,1,2412,-91,45.467992,7.884750,239.610000,0.700000,,,WIFI
50:0F:F5:0A:F8:01,"Tenda_0AF800",[WPA_WPA2_PSK],2026-02-04 16:49:17,10,2457,-91,45.467992,7.884750,239.610000,0.700000,,,WIFI
E8:6E:44:EE:C7:80,"Wind3 HUB - EEC780",[WPA2_PSK],2026-02-04 16:49:17,13,2472,-91,45.467992,7.884750,239.610000,0.700000,,,WIFI
A6:36:C7:0D:54:1B,"[LG_Wall-Mount A/C]541b",[WPA2_PSK],2026-02-04 16:49:17,11,2462,-92,45.467992,7.884750,239.610000,0.700000,,,WIFI
58:B5:68:7A:D5:7A,"YESUoyKj4VrM0EKXsN5qxYeVUHtUL617",[WPA2_PSK],2026-02-04 16:49:17,12,2467,-92,45.467992,7.884750,239.610000,0.700000,,,WIFI
EC:AD:E0:CD:27:6C,"D-Link-CD276B",[WPA2_PSK],2026-02-04 16:49:26,1,2412,-74,45.468160,7.885155,237.840000,0.700000,,,WIFI
78:8C:B5:8F:80:12,"Eolo_8f8012",[WPA2_PSK],2026-02-04 16:49:26,7,2442,-76,45.468160,7.885155,237.840000,0.700000,,,WIFI
A6:36:C7:CE:8B:D0,"[LG_Wall-Mount A/C]8bd0",[WPA2_PSK],2026-02-04 16:49:26,11,2462,-76,45.468160,7.885155,237.840000,0.700000,,,WIFI
C2:98:28:7D:4A:31,"TIM-94694233",[WPA2_PSK],2026-02-04 16:49:26,2,2417,-78,45.468160,7.885155,237.840000,0.700000,,,WIFI
08:26:97:59:00:B1,"TISCALI-3715",[WPA2_PSK],2026-02-04 16:49:26,5,2432,-78,45.468160,7.885155,237.840000,0.700000,,,WIFI
78:32:1B:6D:70:75,"Infostrada-6D7074",[WPA2_PSK],2026-02-04 16:49:26,11,2462,-79,45.468160,7.885155,237.840000,0.700000,,,WIFI
2E:3A:FD:1F:72:E7,"ZaneGuest",[WPA2_PSK],2026-02-04 16:49:26,1,2412,-80,45.468160,7.885155,237.840000,0.700000,,,WIFI
CC:2D:21:A5:5C:D9,"nova-ext-1",[WPA_WPA2_PSK],2026-02-04 16:49:26,6,2437,-81,45.468160,7.885155,237.840000,0.700000,,,WIFI
30:16:9D:7E:C4:B2,"MERCUSYS_C4B2",[WPA2_PSK],2026-02-04 16:49:26,11,2462,-81,45.468160,7.885155,237.840000,0.700000,,,WIFI
80:16:05:0C:61:21,"Vodafone-A43608020",[WPA2_PSK],2026-02-04 16:49:26,13,2472,-81,45.468160,7.885155,237.840000,0.700000,,,WIFI
2C:3A:FD:1F:72:E7,"Zanellato",[WPA2_PSK],2026-02-04 16:49:26,1,2412,-82,45.468160,7.885155,237.840000,0.700000,,,WIFI
90:FD:73:A4:60:BB,"FASTWEB-TSC9FK",[WPA2_PSK],2026-02-04 16:49:26,6,2437,-83,45.468160,7.885155,237.840000,0.700000,,,WIFI
08:16:05:83:70:F6,"Vodafone-E11943648",[WPA2_PSK],2026-02-04 16:49:26,12,2467,-83,45.468160,7.885155,237.840000,0.700000,,,WIFI
0C:80:63:E8:1C:ED,"SAILWEB_FIBRA_2.4",[WPA2_PSK],2026-02-04 16:49:26,7,2442,-84,45.468160,7.885155,237.840000,0.700000,,,WIFI
CC:2D:21:A5:5C:E1,"nova-ext-1",[WPA_WPA2_PSK],2026-02-04 16:49:26,6,2437,-85,45.468160,7.885155,237.840000,0.700000,,,WIFI
36:E6:E6:B7:D2:D3,"[LG_Wall-Mount A/C]d2d3",[WPA2_PSK],2026-02-04 16:49:26,11,2462,-85,45.468160,7.885155,237.840000,0.700000,,,WIFI
BC:15:AC:DC:05:84,"Vodafone-A77722150",[WPA2_PSK],2026-02-04 16:49:26,3,2422,-86,45.468160,7.885155,237.840000,0.700000,,,WIFI
D4:F0:4A:18:BD:8D,"SKYWIFI_HEKX9",[WPA2_PSK],2026-02-04 16:49:26,13,2472,-86,45.468160,7.885155,237.840000,0.700000,,,WIFI
4C:5E:0C:06:3F:45,"Hotspot SailWeb WiFi",[OPEN],2026-02-04 16:49:26,1,2412,-87,45.468160,7.885155,237.840000,0.700000,,,WIFI
DC:4A:3E:08:46:1E,"DIRECT-07-HP DeskJet 3630 series",[WPA2_PSK],2026-02-04 16:49:26,1,2412,-87,45.468160,7.885155,237.840000,0.700000,,,WIFI
78:8C:B5:E0:7F:60,"TP-Link_7F60",[WPA2_PSK],2026-02-04 16:49:26,3,2422,-88,45.468160,7.885155,237.840000,0.700000,,,WIFI
F4:8C:EB:46:A3:CD,"dlink-A3CD",[WPA_WPA2_PSK],2026-02-04 16:49:26,6,2437,-88,45.468160,7.885155,237.840000,0.700000,,,WIFI
04:F0:21:49:4F:B8,"Fastweb_IVREA",[WPA_WPA2_PSK],2026-02-04 16:49:26,6,2437,-88,45.468160,7.885155,237.840000,0.700000,,,WIFI
FC:AB:90:3A:E4:72,"HUAWEI-B525-E472",[WPA2_PSK],2026-02-04 16:49:26,8,2447,-88,45.468160,7.885155,237.840000,0.700000,,,WIFI
66:C6:D2:80:3F:DA,"DIRECT-wW-EPSON-ET-2820 Series",[WPA2_PSK],2026-02-04 16:49:26,1,2412,-89,45.468160,7.885155,237.840000,0.700000,,,WIFI
CC:2D:21:A5:5C:E9,"nova-ext-1",[WPA_WPA2_PSK],2026-02-04 16:49:26,6,2437,-89,45.468160,7.885155,237.840000,0.700000,,,WIFI
08:16:05:7C:F1:C6,"Vodafone-E36509368",[WPA2_PSK],2026-02-04 16:49:26,12,2467,-89,45.468160,7.885155,237.840000,0.700000,,,WIFI
D6:8D:26:1A:CF:5D,"[LG_Wall-Mount A/C]cf5d",[WPA2_PSK],2026-02-04 16:49:26,11,2462,-90,45.468160,7.885155,237.840000,0.700000,,,WIFI
08:E9:F6:5C:BD:58,"L920PRO_2230159341",[WPA2_PSK],2026-02-04 16:49:26,13,2472,-90,45.468160,7.885155,237.840000,0.700000,,,WIFI
04:95:E6:A8:A9:21,"bk",[WPA2_PSK],2026-02-04 16:49:26,11,2462,-91,45.468160,7.885155,237.840000,0.700000,,,WIFI
14:14:59:70:56:7C,"Vodafone-A63884505",[WPA2_PSK],2026-02-04 16:49:26,12,2467,-91,45.468160,7.885155,237.840000,0.700000,,,WIFI
28:EE:52:21:E3:9A,"Vodafone-25810553_EXT",[WPA2_PSK],2026-02-04 16:49:26,2,2417,-92,45.468160,7.885155,237.840000,0.700000,,,WIFI
88:AC:C0:16:12:43,"Wind3 HUB-161243",[WPA2_PSK],2026-02-04 16:49:26,6,2437,-93,45.468160,7.885155,237.840000,0.700000,,,WIFI
E2:85:4D:2D:CA:6D,"[LG_Wall-Mount A/C]ca6d",[WPA2_PSK],2026-02-04 16:49:26,11,2462,-93,45.468160,7.885155,237.840000,0.700000,,,WIFI
B8:D5:26:63:E5:1D,"Wind3 HUB-63E51D",[WPA2_PSK],2026-02-04 16:49:26,5,2432,-94,45.468160,7.885155,237.840000,0.700000,,,WIFI
FA:F6:47:0B:8E:CC,"Wind3 HUB - 0B8ECC_guest1",[WPA2_PSK],2026-02-04 16:49:35,13,2472,-76,45.468549,7.885696,237.620000,0.600000,,,WIFI
F4:F6:47:0B:8E:CC,"Wind3 HUB - 0B8ECC",[WPA2_PSK],2026-02-04 16:49:35,13,2472,-77,45.468549,7.885696,237.620000,0.600000,,,WIFI
20:83:F8:DA:F0:EF,"SANDRA",[WPA2_PSK],2026-02-04 16:49:35,6,2437,-78,45.468549,7.885696,237.620000,0.600000,,,WIFI
60:1B:52:16:C4:A8,"Vodafone-C98968462",[WPA2_PSK],2026-02-04 16:49:35,7,2442,-79,45.468549,7.885696,237.620000,0.600000,,,WIFI
DC:62:79:D1:33:F0,"TP-Link_33F0",[WPA2_PSK],2026-02-04 16:49:35,2,2417,-80,45.468549,7.885696,237.620000,0.600000,,,WIFI
A6:94:AD:73:1C:2A,"TIM-15297229",[WPA2_PSK],2026-02-04 16:49:35,4,2427,-83,45.468549,7.885696,237.620000,0.600000,,,WIFI
14:33:75:8A:9E:D1,"enel-WiFi_758A9ED1",[WPA2_WPA3_PSK],2026-02-04 16:49:35,9,2452,-85,45.468549,7.885696,237.620000,0.600000,,,WIFI
10:13:31:72:F8:17,"TIM-24311831",[WPA2_PSK],2026-02-04 16:49:35,11,2462,-85,45.468549,7.885696,237.620000,0.600000,,,WIFI
B4:1C:30:B4:BB:B1,"ho.MobileBroadbandBBB1",[WPA2_PSK],2026-02-04 16:49:35,10,2457,-87,45.468549,7.885696,237.620000,0.600000,,,WIFI
C0:49:43:9F:EB:60,"TIM-22698135",[WPA2_PSK],2026-02-04 16:49:35,8,2447,-89,45.468549,7.885696,237.620000,0.600000,,,WIFI
E6:59:43:68:33:FA,"TIM-11439473",[WPA2_PSK],2026-02-04 16:49:35,11,2462,-93,45.468549,7.885696,237.620000,0.600000,,,WIFI
16:7F:67:8E:AD:DB,"[LG_Wall-Mount A/C]addb",[WPA2_PSK],2026-02-04 16:49:35,11,2462,-94,45.468549,7.885696,237.620000,0.600000,,,WIFI
E6:59:43:68:33:FD,"Ospiti-TIM-11439473",[WPA2_PSK],2026-02-04 16:49:35,11,2462,-95,45.468549,7.885696,237.620000,0.600000,,,WIFI
F6:A7:AE:8D:79:3E,"TIM-94424977",[WPA2_PSK],2026-02-04 16:49:35,11,2462,-95,45.468549,7.885696,237.620000,0.600000,,,WIFI
0A:C7:F5:A2:BD:5C,"FASTWEB-A2BD54",[WPA2_WPA3_PSK],2026-02-04 16:49:35,11,2462,-95,45.468549,7.885696,237.620000,0.600000,,,WIFI
16:7F:67:8E:AA:2E,"[LG_Wall-Mount A/C]aa2e",[WPA2_PSK],2026-02-04 16:49:44,11,2462,-70,45.468937,7.886199,238.160000,0.600000,,,WIFI
3A:16:5A:11:28:08,"WINDTRE - 212808_guest1",[WPA2_WPA3_PSK],2026-02-04 16:49:44,6,2437,-73,45.468937,7.886199,238.160000,0.600000,,,WIFI
38:16:5A:21:28:08,"WINDTRE - 212808",[WPA2_WPA3_PSK],2026-02-04 16:49:44,6,2437,-76,45.468937,7.886199,238.160000,0.600000,,,WIFI
08:8A:F1:4B:1D:94,"MERCUSYS_1D94",[WPA2_PSK],2026-02-04 16:49:44,3,2422,-77,45.468937,7.886199,238.160000,0.600000,,,WIFI
A4:91:B1:BD:7E:89,"Fastwebnew",[WPA_WPA2_PSK],2026-02-04 16:49:44,1,2412,-78,45.468937,7.886199,238.160000,0.600000,,,WIFI
0C:67:14:03:36:C5,"FASTWEB-UJAMHP",[WPA2_WPA3_PSK],2026-02-04 16:49:44,1,2412,-79,45.468937,7.886199,238.160000,0.600000,,,WIFI
80:16:05:0E:00:C1,"Vodafone-A42260534",[WPA2_PSK],2026-02-04 16:49:44,2,2417,-79,45.468937,7.886199,238.160000,0.600000,,,WIFI
C0:A3:6E:C3:FA:FC,"SKYWIFI_YBB5C",[WPA2_PSK],2026-02-04 16:49:44,6,2437,-81,45.468937,7.886199,238.160000,0.600000,,,WIFI
6E:1A:9D:DC:2B:15,"OPPO A72",[OPEN],2026-02-04 16:49:44,6,2437,-82,45.468937,7.886199,238.160000,0.600000,,,WIFI
6C:A0:B4:23:E0:DC,"SKYWIFI_KDGG1",[WPA2_PSK],2026-02-04 16:49:44,6,2437,-83,45.468937,7.886199,238.160000,0.600000,,,WIFI
16:7F:67:8E:63:C1,"[LG_Wall-Mount A/C]63c1",[WPA2_PSK],2026-02-04 16:49:44,11,2462,-84,45.468937,7.886199,238.160000,0.600000,,,WIFI
16:7F:67:8E:41:B9,"[LG_Wall-Mount A/C]41b9",[WPA2_PSK],2026-02-04 16:49:44,11,2462,-84,45.468937,7.886199,238.160000,0.600000,,,WIFI
A8:B1:3B:41:F8:2A,"DIRECT-29-HP DeskJet 4100 series",[WPA2_PSK],2026-02-04 16:49:44,6,2437,-87,45.468937,7.886199,238.160000,0.600000,,,WIFI
74:36:6D:96:31:44,"Vodafone-A43700660",[WPA2_PSK],2026-02-04 16:49:44,11,2462,-87,45.468937,7.886199,238.160000,0.600000,,,WIFI
3A:49:43:14:F7:8F,"TIM-73467279",[WPA2_PSK],2026-02-04 16:49:44,6,2437,-88,45.468937,7.886199,238.160000,0.600000,,,WIFI
A4:91:B1:E1:43:03,"FASTWEB-E14303",[WPA2_PSK],2026-02-04 16:49:44,1,2412,-89,45.468937,7.886199,238.160000,0.600000,,,WIFI
DC:62:79:30:52:96,"TP-Link_5296",[WPA2_PSK],2026-02-04 16:49:44,1,2412,-89,45.468937,7.886199,238.160000,0.600000,,,WIFI
C8:54:4B:CC:9F:E5,"ReteAnto",[WPA2_PSK],2026-02-04 16:49:44,3,2422,-91,45.468937,7.886199,238.160000,0.600000,,,WIFI
98:00:6A:2B:28:A6,"Wind3 HUB - 2B28A6",[WPA2_PSK],2026-02-04 16:49:44,6,2437,-91,45.468937,7.886199,238.160000,0.600000,,,WIFI
42:C9:6E:38:ED:6C,"Galaxy Anita",[WPA2_PSK],2026-02-04 16:49:44,6,2437,-92,45.468937,7.886199,238.160000,0.600000,,,WIFI
20:B0:01:27:79:95,"TIM-19364245",[WPA2_PSK],2026-02-04 16:49:44,11,2462,-92,45.468937,7.886199,238.160000,0.600000,,,WIFI
98:DA:C4:1E:76:AE,"FASTWEB-E14303_EXT",[WPA_WPA2_PSK],2026-02-04 16:49:44,1,2412,-93,45.468937,7.886199,238.160000,0.600000,,,WIFI
D4:1A:D1:81:3B:55,"Wind3 HUB-813B55",[WPA2_WPA3_PSK],2026-02-04 16:49:53,1,2412,-72,45.469355,7.886745,238.500000,0.600000,,,WIFI
82:49:43:79:C8:E1,"TIM-39226972",[WPA2_PSK],2026-02-04 16:49:53,1,2412,-86,45.469355,7.886745,238.500000,0.600000,,,WIFI
D8:44:89:64:5A:2B,"WINDTRE-645A2B",[WPA2_PSK],2026-02-04 16:49:53,13,2472,-88,45.469355,7.886745,238.500000,0.600000,,,WIFI
C0:2E:5F:4A:64:11,"enel-WiFi_5F4A6411",[WPA2_WPA3_PSK],2026-02-04 16:49:53,8,2447,-89,45.469355,7.886745,238.500000,0.600000,,,WIFI
74:36:6D:8D:AA:D4,"Vodafone-A41872811",[WPA2_PSK],2026-02-04 16:49:53,5,2432,-91,45.469355,7.886745,238.500000,0.600000,,,WIFI
C4:EA:1D:A6:9C:A5,"TNCAPA69CA5",[WPA_WPA2_PSK],2026-02-04 16:49:53,1,2412,-93,45.469355,7.886745,238.500000,0.600000,,,WIFI
74:36:6D:63:DC:24,"Vodafone-A40286562",[WPA2_PSK],2026-02-04 16:49:53,11,2462,-93,45.469355,7.886745,238.500000,0.600000,,,WIFI
60:83:E7:B6:58:74,"TP-Link_5874",[WPA2_PSK],2026-02-04 16:49:53,3,2422,-94,45.469355,7.886745,238.500000,0.600000,,,WIFI
E4:8F:34:AF:F7:45,"Vodafone-1Apple",[WPA2_PSK],2026-02-04 16:49:53,11,2462,-95,45.469355,7.886745,238.500000,0.600000,,,WIFI
18:D6:C7:CA:6E:C4,"TP-LINK_CA6EC4",[WPA_WPA2_PSK],2026-02-04 16:50:02,11,2462,-87,45.469751,7.887251,237.040000,0.600000,,,WIFI
A4:F3:3B:B9:C5:60,"FASTWEB-5243G2",[WPA2_PSK],2026-02-04 16:50:02,11,2462,-88,45.469751,7.887251,237.040000,0.600000,,,WIFI
14:2E:5E:5C:20:71,"Home&Life SuperWiFi-027099",[WPA2_PSK],2026-02-04 16:50:02,12,2467,-89,45.469751,7.887251,237.040000,0.600000,,,WIFI
94:BB:43:93:57:F2,"AP-WH3E-94BB439357F1",[WPA2_PSK],2026-02-04 16:50:02,4,2427,-90,45.469751,7.887251,237.040000,0.600000,,,WIFI
30:42:40:E7:55:26,"Wind3 HUB - E75526",[WPA2_PSK],2026-02-04 16:50:02,7,2442,-91,45.469751,7.887251,237.040000,0.600000,,,WIFI
D4:F0:4A:28:4A:ED,"SKYWIFI_C4EPM",[WPA2_PSK],2026-02-04 16:50:02,13,2472,-91,45.469751,7.887251,237.040000,0.600000,,,WIFI
A4:91:B1:D1:1C:E1,"TIM-30481633 2.4",[WPA2_PSK],2026-02-04 16:50:02,11,2462,-92,45.469751,7.887251,237.040000,0.600000,,,WIFI
1C:CE:51:02:C1:B6,"AP-WH3E-1CCE5102C1B5",[WPA2_PSK],2026-02-04 16:50:02,7,2442,-94,45.469751,7.887251,237.040000,0.600000,,,WIFI
98:9B:CB:A6:A0:F1,"Gianotti",[WPA2_PSK],2026-02-04 16:50:11,1,2412,-77,45.470050,7.887603,236.080000,0.600000,,,WIFI
D4:1A:D1:9A:64:9B,"Wind3 HUB-9A649B",[WPA2_WPA3_PSK],2026-02-04 16:50:11,6,2437,-82,45.470050,7.887603,236.080000,0.600000,,,WIFI
98:BA:5F:7B:FA:E8,"WINDTRE-7BFAE8",[WPA2_WPA3_PSK],2026-02-04 16:50:11,11,2462,-85,45.470050,7.887603,236.080000,0.600000,,,WIFI
E2:A1:D4:06:41:6A,"Redmi Note 13",[WPA2_PSK],2026-02-04 16:50:11,11,2462,-86,45.470050,7.887603,236.080000,0.600000,,,WIFI
DC:F8:B9:A6:6E:AF,"FASTWEB-Q9RKUU",[WPA2_PSK],2026-02-04 16:50:11,1,2412,-88,45.470050,7.887603,236.080000,0.600000,,,WIFI
FA:8F:CA:7B:32:65,"Giuba is d best.v,",[OPEN],2026-02-04 16:50:11,6,2437,-89,45.470050,7.887603,236.080000,0.600000,,,WIFI
86:B6:68:0B:D0:22,"TIM-46692793",[WPA2_PSK],2026-02-04 16:50:11,7,2442,-89,45.470050,7.887603,236.080000,0.600000,,,WIFI
A4:91:B1:2F:65:D9,"TIM-19883481",[WPA2_PSK],2026-02-04 16:50:11,1,2412,-90,45.470050,7.887603,236.080000,0.600000,,,WIFI
C0:C9:E3:CC:34:F8,"Brustia",[WPA2_PSK],2026-02-04 16:50:11,3,2422,-90,45.470050,7.887603,236.080000,0.600000,,,WIFI
54:1F:8D:CE:9B:A7,"VF_IT_FWA_9BA7",[WPA2_WPA3_PSK],2026-02-04 16:50:11,6,2437,-90,45.470050,7.887603,236.080000,0.600000,,,WIFI
A4:91:B1:C5:52:0F,"TIM-29708815",[WPA2_PSK],2026-02-04 16:50:11,1,2412,-91,45.470050,7.887603,236.080000,0.600000,,,WIFI
F0:1B:24:20:7A:D6,"TIM-39317086",[WPA2_PSK],2026-02-04 16:50:11,8,2447,-91,45.470050,7.887603,236.080000,0.600000,,,WIFI
18:D6:C7:CA:6B:56,"TP-LINK_CA6B56",[WPA_WPA2_PSK],2026-02-04 16:50:11,6,2437,-92,45.470050,7.887603,236.080000,0.600000,,,WIFI
A6:59:43:6B:EA:6A,"TIM-70803930",[WPA2_PSK],2026-02-04 16:50:11,11,2462,-92,45.470050,7.887603,236.080000,0.600000,,,WIFI
00:22:6C:34:86:55,"AudioPro_C10_348655",[OPEN],2026-02-04 16:50:11,11,2462,-92,45.470050,7.887603,236.080000,0.600000,,,WIFI
A2:B5:3C:04:62:BC,"TIM-01630396",[WPA2_PSK],2026-02-04 16:50:19,11,2462,-83,45.470293,7.887832,237.030000,0.600000,,,WIFI
66:43:68:71:1E:DA,"TIM-63337242",[WPA2_PSK],2026-02-04 16:50:19,1,2412,-84,45.470293,7.887832,237.030000,0.600000,,,WIFI
62:AB:08:12:72:A8,"STRONG_ATRIA_CB8D",[WPA2_PSK],2026-02-04 16:50:19,6,2437,-84,45.470293,7.887832,237.030000,0.600000,,,WIFI
CE:EA:F8:CC:8B:40,"ZMC8EAF8CC8B4036",[WPA2_PSK],2026-02-04 16:50:19,6,2437,-84,45.470293,7.887832,237.030000,0.600000,,,WIFI
80:16:05:6A:23:91,"Vodafone-A47812388",[WPA2_PSK],2026-02-04 16:50:19,1,2412,-85,45.470293,7.887832,237.030000,0.600000,,,WIFI
22:7C:4D:E5:8C:07,"HUAWEI-8CE5",[WPA2_PSK],2026-02-04 16:50:19,8,2447,-85,45.470293,7.887832,237.030000,0.600000,,,WIFI
C8:D3:FF:1B:09:7A,"DIRECT-79-HP ENVY 5540 series",[WPA2_PSK],2026-02-04 16:50:19,11,2462,-86,45.470293,7.887832,237.030000,0.600000,,,WIFI
A0:2D:13:71:D0:E1,"Vodafone-C30750226",[WPA2_PSK],2026-02-04 16:50:19,6,2437,-88,45.470293,7.887832,237.030000,0.600000,,,WIFI
72:AB:08:12:72:80,"STRONG_ATRIA_CB8D",[WPA2_PSK],2026-02-04 16:50:19,6,2437,-89,45.470293,7.887832,237.030000,0.600000,,,WIFI
